"","sender_cells","receiver_cells","ligand","receptor","prob"
"1487","GSM1271972_E14_1_C73_IL3938","GSM1271957_E14_1_C39_IL3938","Mdk","Sdc4",0.242895710008959
"1488","GSM1271974_E14_1_C75_IL3938","GSM1271957_E14_1_C39_IL3938","Mdk","Sdc4",0.242895710008959
"1489","GSM1271975_E14_1_C76_IL3938","GSM1271957_E14_1_C39_IL3938","Mdk","Sdc4",0.242895710008959
"1490","GSM1271978_E14_1_C79_IL3938","GSM1271957_E14_1_C39_IL3938","Mdk","Sdc4",0.242895710008959
"1491","GSM1271984_E14_1_C87_IL3938","GSM1271957_E14_1_C39_IL3938","Mdk","Sdc4",0.242895710008959
"1492","GSM1271987_E14_1_C94_IL3938","GSM1271957_E14_1_C39_IL3938","Mdk","Sdc4",0.242895710008959
"1493","GSM1271988_E14_1_C95_IL3938","GSM1271957_E14_1_C39_IL3938","Mdk","Sdc4",0.242895710008959
"1494","GSM1271989_E14_1_C96_IL3938","GSM1271957_E14_1_C39_IL3938","Mdk","Sdc4",0.242895710008959
"1495","GSM1271946_E14_1_C02_IL3938","GSM1271958_E14_1_C44_IL3938","Mdk","Sdc4",0.242895710008959
"1496","GSM1271947_E14_1_C05_IL3938","GSM1271958_E14_1_C44_IL3938","Mdk","Sdc4",0.242895710008959
"1497","GSM1271948_E14_1_C06_IL3938","GSM1271958_E14_1_C44_IL3938","Mdk","Sdc4",0.242895710008959
"1498","GSM1271949_E14_1_C09_IL3938","GSM1271958_E14_1_C44_IL3938","Mdk","Sdc4",0.242895710008959
"1499","GSM1271950_E14_1_C10_IL3938","GSM1271958_E14_1_C44_IL3938","Mdk","Sdc4",0.242895710008959
"1500","GSM1271951_E14_1_C14_IL3938","GSM1271958_E14_1_C44_IL3938","Mdk","Sdc4",0.242895710008959
"1501","GSM1271953_E14_1_C18_IL3938","GSM1271958_E14_1_C44_IL3938","Mdk","Sdc4",0.242895710008959
"1502","GSM1271954_E14_1_C22_IL3938","GSM1271958_E14_1_C44_IL3938","Mdk","Sdc4",0.242895710008959
"1503","GSM1271955_E14_1_C25_IL3938","GSM1271958_E14_1_C44_IL3938","Mdk","Sdc4",0.242895710008959
"1504","GSM1271957_E14_1_C39_IL3938","GSM1271958_E14_1_C44_IL3938","Mdk","Sdc4",0.242895710008959
"1505","GSM1271958_E14_1_C44_IL3938","GSM1271958_E14_1_C44_IL3938","Mdk","Sdc4",0.242895710008959
"1506","GSM1271959_E14_1_C46_IL3938","GSM1271958_E14_1_C44_IL3938","Mdk","Sdc4",0.242895710008959
"1507","GSM1271960_E14_1_C50_IL3938","GSM1271958_E14_1_C44_IL3938","Mdk","Sdc4",0.242895710008959
"1508","GSM1271962_E14_1_C54_IL3938","GSM1271958_E14_1_C44_IL3938","Mdk","Sdc4",0.242895710008959
"1509","GSM1271963_E14_1_C56_IL3938","GSM1271958_E14_1_C44_IL3938","Mdk","Sdc4",0.242895710008959
"1510","GSM1271964_E14_1_C57_IL3938","GSM1271958_E14_1_C44_IL3938","Mdk","Sdc4",0.242895710008959
"1511","GSM1271971_E14_1_C70_IL3938","GSM1271958_E14_1_C44_IL3938","Mdk","Sdc4",0.242895710008959
"1512","GSM1271972_E14_1_C73_IL3938","GSM1271958_E14_1_C44_IL3938","Mdk","Sdc4",0.242895710008959
"1513","GSM1271974_E14_1_C75_IL3938","GSM1271958_E14_1_C44_IL3938","Mdk","Sdc4",0.242895710008959
"1514","GSM1271975_E14_1_C76_IL3938","GSM1271958_E14_1_C44_IL3938","Mdk","Sdc4",0.242895710008959
"1515","GSM1271978_E14_1_C79_IL3938","GSM1271958_E14_1_C44_IL3938","Mdk","Sdc4",0.242895710008959
"1516","GSM1271984_E14_1_C87_IL3938","GSM1271958_E14_1_C44_IL3938","Mdk","Sdc4",0.242895710008959
"1517","GSM1271987_E14_1_C94_IL3938","GSM1271958_E14_1_C44_IL3938","Mdk","Sdc4",0.242895710008959
"1518","GSM1271988_E14_1_C95_IL3938","GSM1271958_E14_1_C44_IL3938","Mdk","Sdc4",0.242895710008959
"1519","GSM1271989_E14_1_C96_IL3938","GSM1271958_E14_1_C44_IL3938","Mdk","Sdc4",0.242895710008959
"1520","GSM1271946_E14_1_C02_IL3938","GSM1271959_E14_1_C46_IL3938","Mdk","Sdc4",0.242895710008959
"1521","GSM1271947_E14_1_C05_IL3938","GSM1271959_E14_1_C46_IL3938","Mdk","Sdc4",0.242895710008959
"1522","GSM1271948_E14_1_C06_IL3938","GSM1271959_E14_1_C46_IL3938","Mdk","Sdc4",0.242895710008959
"1523","GSM1271949_E14_1_C09_IL3938","GSM1271959_E14_1_C46_IL3938","Mdk","Sdc4",0.242895710008959
"1524","GSM1271950_E14_1_C10_IL3938","GSM1271959_E14_1_C46_IL3938","Mdk","Sdc4",0.242895710008959
"1525","GSM1271951_E14_1_C14_IL3938","GSM1271959_E14_1_C46_IL3938","Mdk","Sdc4",0.242895710008959
"1526","GSM1271953_E14_1_C18_IL3938","GSM1271959_E14_1_C46_IL3938","Mdk","Sdc4",0.242895710008959
"1527","GSM1271954_E14_1_C22_IL3938","GSM1271959_E14_1_C46_IL3938","Mdk","Sdc4",0.242895710008959
"1528","GSM1271955_E14_1_C25_IL3938","GSM1271959_E14_1_C46_IL3938","Mdk","Sdc4",0.242895710008959
"1529","GSM1271957_E14_1_C39_IL3938","GSM1271959_E14_1_C46_IL3938","Mdk","Sdc4",0.242895710008959
"1530","GSM1271958_E14_1_C44_IL3938","GSM1271959_E14_1_C46_IL3938","Mdk","Sdc4",0.242895710008959
"1531","GSM1271959_E14_1_C46_IL3938","GSM1271959_E14_1_C46_IL3938","Mdk","Sdc4",0.242895710008959
"1532","GSM1271960_E14_1_C50_IL3938","GSM1271959_E14_1_C46_IL3938","Mdk","Sdc4",0.242895710008959
"1533","GSM1271962_E14_1_C54_IL3938","GSM1271959_E14_1_C46_IL3938","Mdk","Sdc4",0.242895710008959
"1534","GSM1271963_E14_1_C56_IL3938","GSM1271959_E14_1_C46_IL3938","Mdk","Sdc4",0.242895710008959
"1535","GSM1271964_E14_1_C57_IL3938","GSM1271959_E14_1_C46_IL3938","Mdk","Sdc4",0.242895710008959
"1536","GSM1271971_E14_1_C70_IL3938","GSM1271959_E14_1_C46_IL3938","Mdk","Sdc4",0.242895710008959
"1537","GSM1271972_E14_1_C73_IL3938","GSM1271959_E14_1_C46_IL3938","Mdk","Sdc4",0.242895710008959
"1538","GSM1271974_E14_1_C75_IL3938","GSM1271959_E14_1_C46_IL3938","Mdk","Sdc4",0.242895710008959
"1539","GSM1271975_E14_1_C76_IL3938","GSM1271959_E14_1_C46_IL3938","Mdk","Sdc4",0.242895710008959
"1540","GSM1271978_E14_1_C79_IL3938","GSM1271959_E14_1_C46_IL3938","Mdk","Sdc4",0.242895710008959
"1541","GSM1271984_E14_1_C87_IL3938","GSM1271959_E14_1_C46_IL3938","Mdk","Sdc4",0.242895710008959
"1542","GSM1271987_E14_1_C94_IL3938","GSM1271959_E14_1_C46_IL3938","Mdk","Sdc4",0.242895710008959
"1543","GSM1271988_E14_1_C95_IL3938","GSM1271959_E14_1_C46_IL3938","Mdk","Sdc4",0.242895710008959
"1544","GSM1271989_E14_1_C96_IL3938","GSM1271959_E14_1_C46_IL3938","Mdk","Sdc4",0.242895710008959
"1545","GSM1271946_E14_1_C02_IL3938","GSM1271960_E14_1_C50_IL3938","Mdk","Sdc4",0.242895710008959
"1546","GSM1271947_E14_1_C05_IL3938","GSM1271960_E14_1_C50_IL3938","Mdk","Sdc4",0.242895710008959
"1547","GSM1271948_E14_1_C06_IL3938","GSM1271960_E14_1_C50_IL3938","Mdk","Sdc4",0.242895710008959
"1548","GSM1271949_E14_1_C09_IL3938","GSM1271960_E14_1_C50_IL3938","Mdk","Sdc4",0.242895710008959
"1549","GSM1271950_E14_1_C10_IL3938","GSM1271960_E14_1_C50_IL3938","Mdk","Sdc4",0.242895710008959
"1550","GSM1271951_E14_1_C14_IL3938","GSM1271960_E14_1_C50_IL3938","Mdk","Sdc4",0.242895710008959
"1551","GSM1271953_E14_1_C18_IL3938","GSM1271960_E14_1_C50_IL3938","Mdk","Sdc4",0.242895710008959
"1552","GSM1271954_E14_1_C22_IL3938","GSM1271960_E14_1_C50_IL3938","Mdk","Sdc4",0.242895710008959
"1553","GSM1271955_E14_1_C25_IL3938","GSM1271960_E14_1_C50_IL3938","Mdk","Sdc4",0.242895710008959
"1554","GSM1271957_E14_1_C39_IL3938","GSM1271960_E14_1_C50_IL3938","Mdk","Sdc4",0.242895710008959
"1555","GSM1271958_E14_1_C44_IL3938","GSM1271960_E14_1_C50_IL3938","Mdk","Sdc4",0.242895710008959
"1556","GSM1271959_E14_1_C46_IL3938","GSM1271960_E14_1_C50_IL3938","Mdk","Sdc4",0.242895710008959
"1557","GSM1271960_E14_1_C50_IL3938","GSM1271960_E14_1_C50_IL3938","Mdk","Sdc4",0.242895710008959
"1558","GSM1271962_E14_1_C54_IL3938","GSM1271960_E14_1_C50_IL3938","Mdk","Sdc4",0.242895710008959
"1559","GSM1271963_E14_1_C56_IL3938","GSM1271960_E14_1_C50_IL3938","Mdk","Sdc4",0.242895710008959
"1560","GSM1271964_E14_1_C57_IL3938","GSM1271960_E14_1_C50_IL3938","Mdk","Sdc4",0.242895710008959
"1561","GSM1271971_E14_1_C70_IL3938","GSM1271960_E14_1_C50_IL3938","Mdk","Sdc4",0.242895710008959
"1562","GSM1271972_E14_1_C73_IL3938","GSM1271960_E14_1_C50_IL3938","Mdk","Sdc4",0.242895710008959
"1563","GSM1271974_E14_1_C75_IL3938","GSM1271960_E14_1_C50_IL3938","Mdk","Sdc4",0.242895710008959
"1564","GSM1271975_E14_1_C76_IL3938","GSM1271960_E14_1_C50_IL3938","Mdk","Sdc4",0.242895710008959
"1565","GSM1271978_E14_1_C79_IL3938","GSM1271960_E14_1_C50_IL3938","Mdk","Sdc4",0.242895710008959
"1566","GSM1271984_E14_1_C87_IL3938","GSM1271960_E14_1_C50_IL3938","Mdk","Sdc4",0.242895710008959
"1567","GSM1271987_E14_1_C94_IL3938","GSM1271960_E14_1_C50_IL3938","Mdk","Sdc4",0.242895710008959
"1568","GSM1271988_E14_1_C95_IL3938","GSM1271960_E14_1_C50_IL3938","Mdk","Sdc4",0.242895710008959
"1569","GSM1271989_E14_1_C96_IL3938","GSM1271960_E14_1_C50_IL3938","Mdk","Sdc4",0.242895710008959
"1570","GSM1271946_E14_1_C02_IL3938","GSM1271962_E14_1_C54_IL3938","Mdk","Sdc4",0.242895710008959
"1571","GSM1271947_E14_1_C05_IL3938","GSM1271962_E14_1_C54_IL3938","Mdk","Sdc4",0.242895710008959
"1572","GSM1271948_E14_1_C06_IL3938","GSM1271962_E14_1_C54_IL3938","Mdk","Sdc4",0.242895710008959
"1573","GSM1271949_E14_1_C09_IL3938","GSM1271962_E14_1_C54_IL3938","Mdk","Sdc4",0.242895710008959
"1574","GSM1271950_E14_1_C10_IL3938","GSM1271962_E14_1_C54_IL3938","Mdk","Sdc4",0.242895710008959
"1575","GSM1271951_E14_1_C14_IL3938","GSM1271962_E14_1_C54_IL3938","Mdk","Sdc4",0.242895710008959
"1576","GSM1271953_E14_1_C18_IL3938","GSM1271962_E14_1_C54_IL3938","Mdk","Sdc4",0.242895710008959
"1577","GSM1271954_E14_1_C22_IL3938","GSM1271962_E14_1_C54_IL3938","Mdk","Sdc4",0.242895710008959
"1578","GSM1271955_E14_1_C25_IL3938","GSM1271962_E14_1_C54_IL3938","Mdk","Sdc4",0.242895710008959
"1579","GSM1271957_E14_1_C39_IL3938","GSM1271962_E14_1_C54_IL3938","Mdk","Sdc4",0.242895710008959
"1580","GSM1271958_E14_1_C44_IL3938","GSM1271962_E14_1_C54_IL3938","Mdk","Sdc4",0.242895710008959
"1581","GSM1271959_E14_1_C46_IL3938","GSM1271962_E14_1_C54_IL3938","Mdk","Sdc4",0.242895710008959
"1582","GSM1271960_E14_1_C50_IL3938","GSM1271962_E14_1_C54_IL3938","Mdk","Sdc4",0.242895710008959
"1583","GSM1271962_E14_1_C54_IL3938","GSM1271962_E14_1_C54_IL3938","Mdk","Sdc4",0.242895710008959
"1584","GSM1271963_E14_1_C56_IL3938","GSM1271962_E14_1_C54_IL3938","Mdk","Sdc4",0.242895710008959
"1585","GSM1271964_E14_1_C57_IL3938","GSM1271962_E14_1_C54_IL3938","Mdk","Sdc4",0.242895710008959
"1586","GSM1271971_E14_1_C70_IL3938","GSM1271962_E14_1_C54_IL3938","Mdk","Sdc4",0.242895710008959
"1587","GSM1271972_E14_1_C73_IL3938","GSM1271962_E14_1_C54_IL3938","Mdk","Sdc4",0.242895710008959
"1588","GSM1271974_E14_1_C75_IL3938","GSM1271962_E14_1_C54_IL3938","Mdk","Sdc4",0.242895710008959
"1589","GSM1271975_E14_1_C76_IL3938","GSM1271962_E14_1_C54_IL3938","Mdk","Sdc4",0.242895710008959
"1590","GSM1271978_E14_1_C79_IL3938","GSM1271962_E14_1_C54_IL3938","Mdk","Sdc4",0.242895710008959
"1591","GSM1271984_E14_1_C87_IL3938","GSM1271962_E14_1_C54_IL3938","Mdk","Sdc4",0.242895710008959
"1592","GSM1271987_E14_1_C94_IL3938","GSM1271962_E14_1_C54_IL3938","Mdk","Sdc4",0.242895710008959
"1593","GSM1271988_E14_1_C95_IL3938","GSM1271962_E14_1_C54_IL3938","Mdk","Sdc4",0.242895710008959
"1594","GSM1271989_E14_1_C96_IL3938","GSM1271962_E14_1_C54_IL3938","Mdk","Sdc4",0.242895710008959
"1595","GSM1271946_E14_1_C02_IL3938","GSM1271963_E14_1_C56_IL3938","Mdk","Sdc4",0.242895710008959
"1596","GSM1271947_E14_1_C05_IL3938","GSM1271963_E14_1_C56_IL3938","Mdk","Sdc4",0.242895710008959
"1597","GSM1271948_E14_1_C06_IL3938","GSM1271963_E14_1_C56_IL3938","Mdk","Sdc4",0.242895710008959
"1598","GSM1271949_E14_1_C09_IL3938","GSM1271963_E14_1_C56_IL3938","Mdk","Sdc4",0.242895710008959
"1599","GSM1271950_E14_1_C10_IL3938","GSM1271963_E14_1_C56_IL3938","Mdk","Sdc4",0.242895710008959
"1600","GSM1271951_E14_1_C14_IL3938","GSM1271963_E14_1_C56_IL3938","Mdk","Sdc4",0.242895710008959
"1601","GSM1271953_E14_1_C18_IL3938","GSM1271963_E14_1_C56_IL3938","Mdk","Sdc4",0.242895710008959
"1602","GSM1271954_E14_1_C22_IL3938","GSM1271963_E14_1_C56_IL3938","Mdk","Sdc4",0.242895710008959
"1603","GSM1271955_E14_1_C25_IL3938","GSM1271963_E14_1_C56_IL3938","Mdk","Sdc4",0.242895710008959
"1604","GSM1271957_E14_1_C39_IL3938","GSM1271963_E14_1_C56_IL3938","Mdk","Sdc4",0.242895710008959
"1605","GSM1271958_E14_1_C44_IL3938","GSM1271963_E14_1_C56_IL3938","Mdk","Sdc4",0.242895710008959
"1606","GSM1271959_E14_1_C46_IL3938","GSM1271963_E14_1_C56_IL3938","Mdk","Sdc4",0.242895710008959
"1607","GSM1271960_E14_1_C50_IL3938","GSM1271963_E14_1_C56_IL3938","Mdk","Sdc4",0.242895710008959
"1608","GSM1271962_E14_1_C54_IL3938","GSM1271963_E14_1_C56_IL3938","Mdk","Sdc4",0.242895710008959
"1609","GSM1271963_E14_1_C56_IL3938","GSM1271963_E14_1_C56_IL3938","Mdk","Sdc4",0.242895710008959
"1610","GSM1271964_E14_1_C57_IL3938","GSM1271963_E14_1_C56_IL3938","Mdk","Sdc4",0.242895710008959
"1611","GSM1271971_E14_1_C70_IL3938","GSM1271963_E14_1_C56_IL3938","Mdk","Sdc4",0.242895710008959
"1612","GSM1271972_E14_1_C73_IL3938","GSM1271963_E14_1_C56_IL3938","Mdk","Sdc4",0.242895710008959
"1613","GSM1271974_E14_1_C75_IL3938","GSM1271963_E14_1_C56_IL3938","Mdk","Sdc4",0.242895710008959
"1614","GSM1271975_E14_1_C76_IL3938","GSM1271963_E14_1_C56_IL3938","Mdk","Sdc4",0.242895710008959
"1615","GSM1271978_E14_1_C79_IL3938","GSM1271963_E14_1_C56_IL3938","Mdk","Sdc4",0.242895710008959
"1616","GSM1271984_E14_1_C87_IL3938","GSM1271963_E14_1_C56_IL3938","Mdk","Sdc4",0.242895710008959
"1617","GSM1271987_E14_1_C94_IL3938","GSM1271963_E14_1_C56_IL3938","Mdk","Sdc4",0.242895710008959
"1618","GSM1271988_E14_1_C95_IL3938","GSM1271963_E14_1_C56_IL3938","Mdk","Sdc4",0.242895710008959
"1619","GSM1271989_E14_1_C96_IL3938","GSM1271963_E14_1_C56_IL3938","Mdk","Sdc4",0.242895710008959
"1620","GSM1271946_E14_1_C02_IL3938","GSM1271964_E14_1_C57_IL3938","Mdk","Sdc4",0.242895710008959
"1621","GSM1271947_E14_1_C05_IL3938","GSM1271964_E14_1_C57_IL3938","Mdk","Sdc4",0.242895710008959
"1622","GSM1271948_E14_1_C06_IL3938","GSM1271964_E14_1_C57_IL3938","Mdk","Sdc4",0.242895710008959
"1623","GSM1271949_E14_1_C09_IL3938","GSM1271964_E14_1_C57_IL3938","Mdk","Sdc4",0.242895710008959
"1624","GSM1271950_E14_1_C10_IL3938","GSM1271964_E14_1_C57_IL3938","Mdk","Sdc4",0.242895710008959
"1625","GSM1271951_E14_1_C14_IL3938","GSM1271964_E14_1_C57_IL3938","Mdk","Sdc4",0.242895710008959
"1626","GSM1271953_E14_1_C18_IL3938","GSM1271964_E14_1_C57_IL3938","Mdk","Sdc4",0.242895710008959
"1627","GSM1271954_E14_1_C22_IL3938","GSM1271964_E14_1_C57_IL3938","Mdk","Sdc4",0.242895710008959
"1628","GSM1271955_E14_1_C25_IL3938","GSM1271964_E14_1_C57_IL3938","Mdk","Sdc4",0.242895710008959
"1629","GSM1271957_E14_1_C39_IL3938","GSM1271964_E14_1_C57_IL3938","Mdk","Sdc4",0.242895710008959
"1630","GSM1271958_E14_1_C44_IL3938","GSM1271964_E14_1_C57_IL3938","Mdk","Sdc4",0.242895710008959
"1631","GSM1271959_E14_1_C46_IL3938","GSM1271964_E14_1_C57_IL3938","Mdk","Sdc4",0.242895710008959
"1632","GSM1271960_E14_1_C50_IL3938","GSM1271964_E14_1_C57_IL3938","Mdk","Sdc4",0.242895710008959
"1633","GSM1271962_E14_1_C54_IL3938","GSM1271964_E14_1_C57_IL3938","Mdk","Sdc4",0.242895710008959
"1634","GSM1271963_E14_1_C56_IL3938","GSM1271964_E14_1_C57_IL3938","Mdk","Sdc4",0.242895710008959
"1635","GSM1271964_E14_1_C57_IL3938","GSM1271964_E14_1_C57_IL3938","Mdk","Sdc4",0.242895710008959
"1636","GSM1271971_E14_1_C70_IL3938","GSM1271964_E14_1_C57_IL3938","Mdk","Sdc4",0.242895710008959
"1637","GSM1271972_E14_1_C73_IL3938","GSM1271964_E14_1_C57_IL3938","Mdk","Sdc4",0.242895710008959
"1638","GSM1271974_E14_1_C75_IL3938","GSM1271964_E14_1_C57_IL3938","Mdk","Sdc4",0.242895710008959
"1639","GSM1271975_E14_1_C76_IL3938","GSM1271964_E14_1_C57_IL3938","Mdk","Sdc4",0.242895710008959
"1640","GSM1271978_E14_1_C79_IL3938","GSM1271964_E14_1_C57_IL3938","Mdk","Sdc4",0.242895710008959
"1641","GSM1271984_E14_1_C87_IL3938","GSM1271964_E14_1_C57_IL3938","Mdk","Sdc4",0.242895710008959
"1642","GSM1271987_E14_1_C94_IL3938","GSM1271964_E14_1_C57_IL3938","Mdk","Sdc4",0.242895710008959
"1643","GSM1271988_E14_1_C95_IL3938","GSM1271964_E14_1_C57_IL3938","Mdk","Sdc4",0.242895710008959
"1644","GSM1271989_E14_1_C96_IL3938","GSM1271964_E14_1_C57_IL3938","Mdk","Sdc4",0.242895710008959
"1645","GSM1271946_E14_1_C02_IL3938","GSM1271966_E14_1_C61_IL3938","Mdk","Sdc4",0.242895710008959
"1646","GSM1271947_E14_1_C05_IL3938","GSM1271966_E14_1_C61_IL3938","Mdk","Sdc4",0.242895710008959
"1647","GSM1271948_E14_1_C06_IL3938","GSM1271966_E14_1_C61_IL3938","Mdk","Sdc4",0.242895710008959
"1648","GSM1271949_E14_1_C09_IL3938","GSM1271966_E14_1_C61_IL3938","Mdk","Sdc4",0.242895710008959
"1649","GSM1271950_E14_1_C10_IL3938","GSM1271966_E14_1_C61_IL3938","Mdk","Sdc4",0.242895710008959
"1650","GSM1271951_E14_1_C14_IL3938","GSM1271966_E14_1_C61_IL3938","Mdk","Sdc4",0.242895710008959
"1651","GSM1271953_E14_1_C18_IL3938","GSM1271966_E14_1_C61_IL3938","Mdk","Sdc4",0.242895710008959
"1652","GSM1271954_E14_1_C22_IL3938","GSM1271966_E14_1_C61_IL3938","Mdk","Sdc4",0.242895710008959
"1653","GSM1271955_E14_1_C25_IL3938","GSM1271966_E14_1_C61_IL3938","Mdk","Sdc4",0.242895710008959
"1654","GSM1271957_E14_1_C39_IL3938","GSM1271966_E14_1_C61_IL3938","Mdk","Sdc4",0.242895710008959
"1655","GSM1271958_E14_1_C44_IL3938","GSM1271966_E14_1_C61_IL3938","Mdk","Sdc4",0.242895710008959
"1656","GSM1271959_E14_1_C46_IL3938","GSM1271966_E14_1_C61_IL3938","Mdk","Sdc4",0.242895710008959
"1657","GSM1271960_E14_1_C50_IL3938","GSM1271966_E14_1_C61_IL3938","Mdk","Sdc4",0.242895710008959
"1658","GSM1271962_E14_1_C54_IL3938","GSM1271966_E14_1_C61_IL3938","Mdk","Sdc4",0.242895710008959
"1659","GSM1271963_E14_1_C56_IL3938","GSM1271966_E14_1_C61_IL3938","Mdk","Sdc4",0.242895710008959
"1660","GSM1271964_E14_1_C57_IL3938","GSM1271966_E14_1_C61_IL3938","Mdk","Sdc4",0.242895710008959
"1661","GSM1271971_E14_1_C70_IL3938","GSM1271966_E14_1_C61_IL3938","Mdk","Sdc4",0.242895710008959
"1662","GSM1271972_E14_1_C73_IL3938","GSM1271966_E14_1_C61_IL3938","Mdk","Sdc4",0.242895710008959
"1663","GSM1271974_E14_1_C75_IL3938","GSM1271966_E14_1_C61_IL3938","Mdk","Sdc4",0.242895710008959
"1664","GSM1271975_E14_1_C76_IL3938","GSM1271966_E14_1_C61_IL3938","Mdk","Sdc4",0.242895710008959
"1665","GSM1271978_E14_1_C79_IL3938","GSM1271966_E14_1_C61_IL3938","Mdk","Sdc4",0.242895710008959
"1666","GSM1271984_E14_1_C87_IL3938","GSM1271966_E14_1_C61_IL3938","Mdk","Sdc4",0.242895710008959
"1667","GSM1271987_E14_1_C94_IL3938","GSM1271966_E14_1_C61_IL3938","Mdk","Sdc4",0.242895710008959
"1668","GSM1271988_E14_1_C95_IL3938","GSM1271966_E14_1_C61_IL3938","Mdk","Sdc4",0.242895710008959
"1669","GSM1271989_E14_1_C96_IL3938","GSM1271966_E14_1_C61_IL3938","Mdk","Sdc4",0.242895710008959
"1670","GSM1271946_E14_1_C02_IL3938","GSM1271967_E14_1_C65_IL3938","Mdk","Sdc4",0.242895710008959
"1671","GSM1271947_E14_1_C05_IL3938","GSM1271967_E14_1_C65_IL3938","Mdk","Sdc4",0.242895710008959
"1672","GSM1271948_E14_1_C06_IL3938","GSM1271967_E14_1_C65_IL3938","Mdk","Sdc4",0.242895710008959
"1673","GSM1271949_E14_1_C09_IL3938","GSM1271967_E14_1_C65_IL3938","Mdk","Sdc4",0.242895710008959
"1674","GSM1271950_E14_1_C10_IL3938","GSM1271967_E14_1_C65_IL3938","Mdk","Sdc4",0.242895710008959
"1675","GSM1271951_E14_1_C14_IL3938","GSM1271967_E14_1_C65_IL3938","Mdk","Sdc4",0.242895710008959
"1676","GSM1271953_E14_1_C18_IL3938","GSM1271967_E14_1_C65_IL3938","Mdk","Sdc4",0.242895710008959
"1677","GSM1271954_E14_1_C22_IL3938","GSM1271967_E14_1_C65_IL3938","Mdk","Sdc4",0.242895710008959
"1678","GSM1271955_E14_1_C25_IL3938","GSM1271967_E14_1_C65_IL3938","Mdk","Sdc4",0.242895710008959
"1679","GSM1271957_E14_1_C39_IL3938","GSM1271967_E14_1_C65_IL3938","Mdk","Sdc4",0.242895710008959
"1680","GSM1271958_E14_1_C44_IL3938","GSM1271967_E14_1_C65_IL3938","Mdk","Sdc4",0.242895710008959
"1681","GSM1271959_E14_1_C46_IL3938","GSM1271967_E14_1_C65_IL3938","Mdk","Sdc4",0.242895710008959
"1682","GSM1271960_E14_1_C50_IL3938","GSM1271967_E14_1_C65_IL3938","Mdk","Sdc4",0.242895710008959
"1683","GSM1271962_E14_1_C54_IL3938","GSM1271967_E14_1_C65_IL3938","Mdk","Sdc4",0.242895710008959
"1684","GSM1271963_E14_1_C56_IL3938","GSM1271967_E14_1_C65_IL3938","Mdk","Sdc4",0.242895710008959
"1685","GSM1271964_E14_1_C57_IL3938","GSM1271967_E14_1_C65_IL3938","Mdk","Sdc4",0.242895710008959
"1686","GSM1271971_E14_1_C70_IL3938","GSM1271967_E14_1_C65_IL3938","Mdk","Sdc4",0.242895710008959
"1687","GSM1271972_E14_1_C73_IL3938","GSM1271967_E14_1_C65_IL3938","Mdk","Sdc4",0.242895710008959
"1688","GSM1271974_E14_1_C75_IL3938","GSM1271967_E14_1_C65_IL3938","Mdk","Sdc4",0.242895710008959
"1689","GSM1271975_E14_1_C76_IL3938","GSM1271967_E14_1_C65_IL3938","Mdk","Sdc4",0.242895710008959
"1690","GSM1271978_E14_1_C79_IL3938","GSM1271967_E14_1_C65_IL3938","Mdk","Sdc4",0.242895710008959
"1691","GSM1271984_E14_1_C87_IL3938","GSM1271967_E14_1_C65_IL3938","Mdk","Sdc4",0.242895710008959
"1692","GSM1271987_E14_1_C94_IL3938","GSM1271967_E14_1_C65_IL3938","Mdk","Sdc4",0.242895710008959
"1693","GSM1271988_E14_1_C95_IL3938","GSM1271967_E14_1_C65_IL3938","Mdk","Sdc4",0.242895710008959
"1694","GSM1271989_E14_1_C96_IL3938","GSM1271967_E14_1_C65_IL3938","Mdk","Sdc4",0.242895710008959
"1695","GSM1271946_E14_1_C02_IL3938","GSM1271972_E14_1_C73_IL3938","Mdk","Sdc4",0.242895710008959
"1696","GSM1271947_E14_1_C05_IL3938","GSM1271972_E14_1_C73_IL3938","Mdk","Sdc4",0.242895710008959
"1697","GSM1271948_E14_1_C06_IL3938","GSM1271972_E14_1_C73_IL3938","Mdk","Sdc4",0.242895710008959
"1698","GSM1271949_E14_1_C09_IL3938","GSM1271972_E14_1_C73_IL3938","Mdk","Sdc4",0.242895710008959
"1699","GSM1271950_E14_1_C10_IL3938","GSM1271972_E14_1_C73_IL3938","Mdk","Sdc4",0.242895710008959
"1700","GSM1271951_E14_1_C14_IL3938","GSM1271972_E14_1_C73_IL3938","Mdk","Sdc4",0.242895710008959
"1701","GSM1271953_E14_1_C18_IL3938","GSM1271972_E14_1_C73_IL3938","Mdk","Sdc4",0.242895710008959
"1702","GSM1271954_E14_1_C22_IL3938","GSM1271972_E14_1_C73_IL3938","Mdk","Sdc4",0.242895710008959
"1703","GSM1271955_E14_1_C25_IL3938","GSM1271972_E14_1_C73_IL3938","Mdk","Sdc4",0.242895710008959
"1704","GSM1271957_E14_1_C39_IL3938","GSM1271972_E14_1_C73_IL3938","Mdk","Sdc4",0.242895710008959
"1705","GSM1271958_E14_1_C44_IL3938","GSM1271972_E14_1_C73_IL3938","Mdk","Sdc4",0.242895710008959
"1706","GSM1271959_E14_1_C46_IL3938","GSM1271972_E14_1_C73_IL3938","Mdk","Sdc4",0.242895710008959
"1707","GSM1271960_E14_1_C50_IL3938","GSM1271972_E14_1_C73_IL3938","Mdk","Sdc4",0.242895710008959
